Gene1,Gene2,Score
GATA2,ZFP110,200.0
GATA2,TBL3,194.0
GATA2,SOCS5,286.0
GATA2,VPS4B,391.0
GATA2,CCDC50,183.0
GATA2,APLP2,380.0
GATA2,TMEM206,283.0
GATA2,SLC35B3,219.0
GATA2,RNASEL,363.0
GATA2,ATP6V1A,289.0
GATA2,N4BP2L1,277.0
GATA2,UBE2G2,278.0
GATA2,UAP1L1,329.0
GATA2,PCMTD2,190.0
GATA2,RCN2,232.0
GATA2,CPT1A,275.0
GATA2,ACLY,293.0
GATA2,MYLIP,245.0
GATA2,RNF13,187.0
GATA2,HBP1,543.0
GATA2,HARS2,185.0
GATA2,HARS,185.0
GATA2,BTBD9,221.0
GATA2,CD48,269.0
GATA2,ATP13A1,280.0
GATA2,FCHSD2,266.0
GATA2,FAM91A1,234.0
GATA2,ZFP157,182.0
GATA2,PLAA,213.0
GATA2,SPTLC1,179.0
GATA2,UNK,211.0
GATA2,GARS,229.0
GATA2,CUL3,189.0
GATA2,ADGRG3,263.0
GATA2,SCFD1,190.0
GATA2,SLC39A6,196.0
GATA2,ELP2,196.0
GATA2,SGPL1,204.0
GATA2,IARS,246.0
GATA2,FAM160B1,193.0
GATA2,ZFP945,517.0
GATA2,DHRS3,214.0
GATA2,COLGALT1,176.0
GATA2,RCBTB2,257.0
GATA2,ZFP24,174.0
GATA2,TRIM26,177.0
GATA2,CTSC,257.0
GATA2,ASB13,191.0
GATA2,MFAP3,254.0
GATA2,VAMP3,178.0
GATA2,JUNB,344.0
GATA2,CNRIP1,181.0
GATA2,ATG12,243.0
GATA2,SLC35B4,267.0
GATA2,IGTP,380.0
GATA2,CALU,172.0
GATA2,LRMP,251.0
GATA2,TMC6,250.0
GATA2,ARF3,165.0
GATA2,STRIP1,248.0
GATA2,SH2D5,245.0
GATA2,GBP7,167.0
GATA2,DUSP2,244.0
GATA2,HERC4,216.0
GATA2,LIN7C,170.0
GATA2,USP3,194.0
GATA2,ALDOC,242.0
GATA2,ANAPC4,233.0
GATA2,ZFP263,175.0
GATA2,VPS35,167.0
GATA2,BIRC3,240.0
GATA2,TPST2,259.0
GATA2,PPM1H,238.0
GATA2,HMGCS1,190.0
GATA2,MFSD14B,167.0
GATA2,DRAM2,249.0
GATA2,CEPT1,249.0
GATA2,NUBP2,186.0
GATA2,CUL4A,158.0
GATA2,AKNA,175.0
GATA2,MAU2,167.0
GATA2,MCM2,166.0
GATA2,INPP5B,182.0
GATA2,TK2,233.0
GATA2,SLC44A2,232.0
GATA2,JPT2,180.0
GATA2,GBA2,185.0
GATA2,SLC35D3,229.0
GATA2,PCP4L1,166.0
GATA2,MAP2K1,181.0
GATA2,SERPINB9,165.0
GATA2,SH3BP5,225.0
GATA2,SESN1,210.0
GATA2,RHOH,224.0
GATA2,PSEN1,161.0
GATA2,ARRDC3,444.0
GATA2,ITGB7,441.0
GATA2,SMAD3,180.0
GATA2,STK17B,190.0
GATA2,DYNC1LI2,204.0
GATA2,NUDT19,218.0
GATA2,CYTIP,218.0
GATA2,CDIP1,163.0
GATA2,FDFT1,184.0
GATA2,FAM234A,338.0
GATA2,TMEM71,214.0
GATA2,ARRDC1,215.0
GATA2,ZKSCAN3,213.0
GATA2,BLCAP,213.0
GATA2,METAP1,144.0
GATA2,RFC5,174.0
GATA2,RAB31,161.0
GATA2,UCKL1,421.0
GATA2,TMEM129,178.0
GATA2,FBXO21,155.0
GATA2,CHKA,234.0
GATA2,VILL,416.0
GATA2,IFNAR1,209.0
GATA2,DCTD,155.0
GATA2,RMND5B,207.0
GATA2,MOV10,306.0
GATA2,CYBC1,160.0
GATA2,PRKAB1,207.0
GATA2,NAE1,169.0
GATA2,CTSZ,138.0
GATA2,NCLN,138.0
GATA2,FNTA,145.0
GATA2,CYTH4,205.0
GATA2,GSKIP,143.0
GATA2,BCAP29,204.0
GATA2,ARHGAP27,202.0
GATA2,PHAX,139.0
GATA2,NMT2,139.0
GATA2,ENTPD5,201.0
GATA2,MBTPS1,213.0
GATA2,SNX4,165.0
GATA2,ZFP397,156.0
GATA2,CDS2,137.0
GATA2,CCL4,195.0
GATA2,P2RX4,194.0
GATA2,ADAMTS10,195.0
GATA2,TERF2IP,137.0
GATA2,MCM5,387.0
GATA2,LYN,193.0
GATA2,DNAJC5,156.0
GATA2,DDX1,199.0
GATA2,ADCK1,190.0
GATA2,SNAPC3,156.0
GATA2,CAST,135.0
GATA2,SLC39A11,189.0
GATA2,PJA2,378.0
GATA2,KLC4,146.0
GATA2,G6PDX,127.0
GATA2,EIF1AD,175.0
GATA2,NUDT16,188.0
GATA2,E2F6,188.0
GATA2,BAP1,157.0
GATA2,CNIH1,140.0
GATA2,AKTIP,143.0
GATA2,TMEM109,135.0
GATA2,TFG,148.0
GATA2,ITFG1,183.0
GATA2,AIG1,183.0
GATA2,ACOT9,122.0
GATA2,ZDHHC20,181.0
GATA2,PRKCQ,180.0
GATA2,KLHL7,128.0
GATA2,ZFP451,176.0
GATA2,HMG20A,125.0
GATA2,CAPN7,120.0
GATA2,ANKRD46,125.0
GATA2,ZFP266,119.0
GATA2,NFAM1,170.0
GATA2,MCM3,116.0
GATA2,MGRN1,169.0
GATA2,FAR1,134.0
GATA2,RNF38,124.0
GATA2,PREP,131.0
GATA2,NSMAF,169.0
GATA2,LCP2,219.0
GATA2,FAM136A,335.0
GATA2,LRRCC1,167.0
GATA2,PYGL,154.0
GATA2,CDC42SE2,120.0
GATA2,ARHGEF3,166.0
GATA2,GOLT1B,165.0
GATA2,VPS41,324.0
GATA2,CNOT7,154.0
GATA2,MYO1F,149.0
GATA2,STX7,149.0
GATA2,FCGRT,296.0
GATA2,ATP2A3,148.0
GATA2,HPCAL1,148.0
GATA2,PANX1,146.0
GATA2,CSTF2,101.0
GATA2,TET1,146.0
GATA2,EDEM2,176.0
GATA2,PSD4,142.0
GATA2,UTP4,142.0
GATA2,RIT1,101.0
GATA2,CYP2J9,283.0
GATA2,MEMO1,140.0
GATA2,PNPLA8,277.0
GATA2,HSD3B7,276.0
GATA2,SQLE,136.0
GATA2,GSDME,135.0
GATA2,CACFD1,135.0
GATA2,MTMR14,267.0
GATA2,GCH1,135.0
GATA2,IFIH1,133.0
GATA2,9530068E07RIK,265.0
GATA2,ZFP35,263.0
GATA2,LDHB,262.0
GATA2,CD52,262.0
GATA2,MAN2A2,258.0
GATA2,CAPN5,129.0
GATA2,ABHD16A,256.0
GATA2,FZR1,255.0
GATA2,FBXL5,128.0
GATA2,PRPS2,127.0
GATA2,SATB1,416.0
GATA2,ZMYM2,138.0
GATA2,PGGHG,249.0
GATA2,MAPK9,123.0
GATA2,PGRMC1,245.0
GATA2,TRP53BP1,122.0
GATA2,SMPDL3A,122.0
GATA2,SERPINA3G,141.0
GATA2,ANXA2,241.0
GATA2,RGS2,239.0
GATA2,CD82,239.0
GATA2,PSTPIP1,117.0
GATA2,SNAP47,232.0
GATA2,PARP12,116.0
GATA2,ZFP36,231.0
GATA2,ATAD1,116.0
GATA2,ABTB1,231.0
GATA2,ARHGAP4,116.0
GATA2,PCYT2,115.0
GATA2,IDUA,115.0
GATA2,CYFIP1,112.0
GATA2,CPQ,112.0
GATA2,BHLHB9,112.0
GATA2,TAPBPL,223.0
GATA2,SMPD2,223.0
GATA2,CYB5R1,115.0
GATA2,IRGM1,222.0
GATA2,NCOA7,111.0
GATA2,TBC1D9B,218.0
GATA2,SETD2,109.0
GATA2,IIGP1,218.0
GATA2,DENND2D,109.0
GATA2,NFKBIA,215.0
GATA2,INPP1,109.0
GATA2,AK3,107.0
GATA2,SERPINB1A,211.0
GATA2,PTTG1IP,211.0
GATA2,ARHGEF18,211.0
GATA2,PLCB2,104.0
GATA2,BPGM,208.0
GATA2,GMPR,104.0
GATA2,TMEM263,103.0
GATA2,CASP12,205.0
GATA2,VAV3,204.0
GATA2,METTL7A1,204.0
GATA2,SERPINF1,202.0
GATA2,MAP4K2,201.0
GATA2,KLF10,194.0
GATA2,AP1G2,189.0
GATA2,IL4RA,187.0
GATA2,GLB1,183.0
GATA2,ZFP68,180.0
GATA2,FCHO2,179.0
GATA2,PRPS1,176.0
GATA2,USP11,173.0
GATA2,KPNA3,172.0
GATA2,WLS,171.0
GATA2,MMRN1,171.0
GATA2,IFI27L2A,171.0
GATA2,CDK17,171.0
GATA2,PML,170.0
GATA2,CTSL,169.0
GATA2,ANXA1,169.0
GATA2,CTR9,165.0
GATA2,FOS,161.0
GATA2,UBA3,158.0
GATA2,SDC1,155.0
GATA2,PWP1,154.0
GATA2,PLBD2,154.0
GATA2,UBAP1,153.0
GATA2,CSAD,153.0
GATA2,SELENBP1,151.0
GATA2,VWA5A,150.0
GATA2,TRIM30A,150.0
GATA2,PRKCH,150.0
GATA2,FADS1,150.0
GATA2,CRYZL2,150.0
GATA2,ABCG2,150.0
GATA2,CCNG1,148.0
GATA2,SNX30,147.0
GATA2,RPRD1B,146.0
GATA2,SLC25A45,141.0
GATA2,SH2D3C,141.0
GATA2,NOTCH1,140.0
GATA2,CNP,140.0
GATA2,IRF7,139.0
GATA2,GMIP,139.0
GATA2,MINDY1,138.0
GATA2,SAT1,133.0
GATA2,GOSR2,132.0
GATA2,TRAFD1,131.0
GATA2,PYGM,130.0
GATA2,CTLA2B,129.0
GATA2,GANAB,128.0
GATA2,EMCN,127.0
GATA2,TCIRG1,125.0
GATA2,TOLLIP,124.0
GATA2,RNF2,124.0
GATA2,FBXL3,124.0
GATA2,RANBP3,123.0
GATA2,OASL2,123.0
GATA2,PHACTR2,121.0
GATA2,APOE,121.0
GATA2,CYLD,120.0
GATA2,GBP2,119.0
GATA2,ETFBKMT,116.0
GATA2,ZFP467,114.0
GATA2,TMEM43,114.0
GATA2,INO80D,113.0
GATA2,XIAP,111.0
GATA2,KCNK5,111.0
GATA2,WBP1L,110.0
GATA2,NGLY1,110.0
GATA2,PARP10,109.0
GATA2,RASA4,108.0
GATA2,FBXW5,106.0
GATA2,ELOVL6,106.0
GATA2,SAMD9L,104.0
GATA2,DCAF4,102.0
IRF1,ERAP1,3670.0
IRF1,CTSO,3690.0
IRF1,RTP4,4485.0
IRF1,XAF1,4187.0
IRF1,PARP10,3728.0
IRF1,OASL2,4037.0
IRF1,GM12250,4115.0
IRF1,IRGM2,3656.0
IRF1,IGTP,3462.0
IRF1,GBP7,3887.0
IRF1,NCLN,4185.0
IRF1,STAT2,4079.0
IRF1,PARP12,2950.0
IRF1,TAPBPL,2869.0
IRF1,MOV10,3203.0
IRF1,USP18,2614.0
IRF1,SERPINB9,3006.0
IRF1,TRIM26,3329.0
IRF1,PARP9,2445.0
IRF1,IRGM1,1933.0
IRF1,H2-M3,2365.0
IRF1,GBP3,2608.0
IRF1,ABHD16A,3114.0
IRF1,ISG20,2563.0
IRF1,FLCN,2557.0
IRF1,SAMD9L,3415.0
IRF1,GBP2,2529.0
IRF1,OAS3,2326.0
IRF1,IFIH1,2088.0
IRF1,BID,2973.0
IRF1,ZFP945,3848.0
IRF1,UBE2L6,2586.0
IRF1,DHX58,3242.0
IRF1,CASP1,2511.0
IRF1,IL15RA,1696.0
IRF1,TCP11L2,2213.0
IRF1,RCN1,1550.0
IRF1,STAT1,1989.0
IRF1,WARS,2660.0
IRF1,IL15,2382.0
IRF1,NT5C3,3555.0
IRF1,ATAD1,2006.0
IRF1,SCFD1,2342.0
IRF1,CYLD,1666.0
IRF1,NAE1,1503.0
IRF1,CAPN5,1440.0
IRF1,CUL2,1598.0
IRF1,FOS,1829.0
IRF1,TNFRSF1B,1096.0
IRF1,RNF213,956.0
IRF1,NAMPT,1588.0
IRF1,TRAFD1,4131.0
IRF1,GNS,1843.0
IRF1,ATG12,1501.0
IRF1,OXR1,1536.0
IRF1,PTDSS1,1607.0
IRF1,CYP4V3,1440.0
IRF1,CTSS,1535.0
IRF1,VWA5A,1751.0
IRF1,LGALS8,1478.0
IRF1,UNC93B1,1529.0
IRF1,P2RY14,2041.0
IRF1,TCIRG1,1219.0
IRF1,DDX58,1417.0
IRF1,EPSTI1,1311.0
IRF1,RNF115,1299.0
IRF1,ASAH1,1875.0
IRF1,DLST,1306.0
IRF1,MTMR14,905.0
IRF1,MCM4,1382.0
IRF1,SPTLC2,2297.0
IRF1,MGRN1,1002.0
IRF1,IIGP1,1645.0
IRF1,ARMC8,1166.0
IRF1,SLFN8,1064.0
IRF1,SP100,1273.0
IRF1,CPQ,1199.0
IRF1,ST6GALNAC4,820.0
IRF1,POR,1528.0
IRF1,TRIM30A,876.0
IRF1,SACM1L,1394.0
IRF1,NUDT19,818.0
IRF1,CHMP3,1115.0
IRF1,OAS1A,905.0
IRF1,CASP12,1262.0
IRF1,BIRC3,1437.0
IRF1,FAR1,1789.0
IRF1,RARS,1000.0
IRF1,SCARF1,1267.0
IRF1,RMND5A,557.0
IRF1,ARID5A,780.0
IRF1,ARL6IP6,895.0
IRF1,ZUP1,654.0
IRF1,PHF11B,676.0
IRF1,GNA13,724.0
IRF1,TOX4,623.0
IRF1,IRF5,502.0
IRF1,DENND2D,892.0
IRF1,IFI44,976.0
IRF1,ARHGEF6,879.0
IRF1,MARCH5,692.0
IRF1,ANKFY1,470.0
IRF1,RNF139,919.0
IRF1,TERF2IP,605.0
IRF1,CD84,556.0
IRF1,NCF1,470.0
IRF1,CASP4,668.0
IRF1,BIRC2,524.0
IRF1,CDS2,1167.0
IRF1,PSD4,583.0
IRF1,UBAP1,734.0
IRF1,IRF7,406.0
IRF1,CPT1A,491.0
IRF1,IL12A,802.0
IRF1,CHD9,1014.0
IRF1,TMX3,690.0
IRF1,NCOA7,444.0
IRF1,ATP13A1,664.0
IRF1,RNF2,384.0
IRF1,ARRDC3,810.0
IRF1,RNASE6,298.0
IRF1,PARP8,464.0
IRF1,TOR3A,436.0
IRF1,PSMF1,416.0
IRF1,IRF9,374.0
IRF1,TMOD3,610.0
IRF1,H2-OB,589.0
IRF1,RASA4,595.0
IRF1,RABIF,561.0
IRF1,PLXNC1,570.0
IRF1,PACSIN2,363.0
IRF1,MAP2K1,340.0
IRF1,FOXRED1,366.0
IRF1,FCHSD2,471.0
IRF1,CCL3,291.0
IRF1,TNFRSF26,318.0
IRF1,CD52,239.0
IRF1,TMEM71,338.0
IRF1,DNAJC5,592.0
IRF1,TFEC,457.0
IRF1,EIF1AD,214.0
IRF1,RFC5,579.0
IRF1,MED16,298.0
IRF1,CCL4,333.0
IRF1,TNPO1,354.0
IRF1,TGFBR2,258.0
IRF1,CMTM6,439.0
IRF1,SNRNP200,377.0
IRF1,GYPC,325.0
IRF1,LCP2,240.0
IRF1,SEH1L,260.0
IRF1,SLC35B4,430.0
IRF1,WLS,213.0
IRF1,RDH11,379.0
IRF1,MAP4K2,231.0
IRF1,TIMM29,270.0
IRF1,FES,194.0
IRF1,MFSD1,358.0
IRF1,CD1D1,343.0
IRF1,SERPINA3G,368.0
IRF1,OAS2,167.0
IRF1,WFDC17,273.0
IRF1,CUL4A,243.0
IRF1,ACOT9,398.0
IRF1,PLEKHB2,258.0
IRF1,ARHGEF3,366.0
IRF1,PML,304.0
IRF1,FBXL3,292.0
IRF1,9530068E07RIK,263.0
IRF1,PLA2G4A,178.0
IRF1,EZR,191.0
IRF1,VPS11,194.0
IRF1,MLLT3,233.0
IRF1,NFATC1,203.0
IRF1,ARF3,291.0
IRF1,INPP5B,218.0
IRF1,CASP2,230.0
IRF1,DNAJC11,167.0
IRF1,CYBC1,199.0
IRF1,PAFAH2,218.0
IRF1,PGGHG,234.0
IRF1,CCNG2,370.0
IRF1,CD69,201.0
IRF1,CTSC,155.0
IRF1,POLE3,210.0
IRF1,RCBTB2,163.0
IRF1,ARRDC1,174.0
IRF1,ANKS3,316.0
IRF1,REXO4,106.0
IRF1,SLC35A4,168.0
IRF1,VAV3,140.0
IRF1,AFF4,268.0
IRF1,DNAJC10,149.0
IRF1,ANXA1,142.0
IRF1,USP3,140.0
IRF1,TRMT2A,131.0
IRF1,CBFB,231.0
IRF1,RANGAP1,123.0
IRF1,AKNA,122.0
IRF1,ZFP592,217.0
IRF1,TPST2,215.0
IRF1,MORC3,214.0
IRF1,TMEM164,201.0
IRF1,GAA,201.0
IRF1,NEK6,198.0
IRF1,DNM1L,195.0
IRF1,PIK3CG,107.0
IRF1,PAPSS1,192.0
IRF1,CYP2J9,192.0
IRF1,TMC6,191.0
IRF1,JPT2,191.0
IRF1,COPS8,191.0
IRF1,MFSD14B,184.0
IRF1,KLF10,183.0
IRF1,TMEM129,182.0
IRF1,G6PDX,181.0
IRF1,LDAH,176.0
IRF1,STAP1,114.0
IRF1,DUS1L,167.0
IRF1,PLEK,151.0
IRF1,CLCN4,143.0
IRF1,COPB1,138.0
IRF1,SH2D5,134.0
IRF1,ZMYM2,132.0
IRF1,PRMT7,130.0
IRF1,D10WSU102E,129.0
IRF1,CALCRL,128.0
IRF1,WDR75,127.0
IRF1,DCAF13,121.0
IRF1,EXD2,120.0
IRF1,CTSL,118.0
IRF1,XPC,114.0
IRF1,GNG11,114.0
IRF1,PCMTD1,112.0
IRF1,INKA1,108.0
IRF1,MSH6,107.0
IRF1,PIGQ,105.0
IRF1,NDEL1,105.0
IRF1,CYP51,105.0
JUN,COLGALT1,2058.0
JUN,SLC35A4,2167.0
JUN,BTG2,1839.0
JUN,GUSB,1806.0
JUN,CD1D1,2107.0
JUN,VPS4B,2343.0
JUN,ABCB8,1888.0
JUN,TRIM47,2426.0
JUN,CCL4,1764.0
JUN,CCL3,1805.0
JUN,TCTA,1588.0
JUN,NEURL3,2064.0
JUN,KLF10,1438.0
JUN,PPP1R15A,1458.0
JUN,BLCAP,1781.0
JUN,CISH,2465.0
JUN,CLCN4,1436.0
JUN,PLEK,1610.0
JUN,P2RY14,1690.0
JUN,IRF5,1661.0
JUN,TMEM71,1857.0
JUN,TGM2,2382.0
JUN,GNA13,1461.0
JUN,UCKL1,1832.0
JUN,SLC25A45,1582.0
JUN,GBP3,1643.0
JUN,ATAD1,2024.0
JUN,MTMR14,1908.0
JUN,TNPO1,1617.0
JUN,SGTA,1782.0
JUN,NFKBIA,1453.0
JUN,PAFAH1B2,1618.0
JUN,ZFP869,1443.0
JUN,ITGB7,1526.0
JUN,TCIRG1,1511.0
JUN,RASSF5,1675.0
JUN,CHP1,1486.0
JUN,PLD3,1885.0
JUN,TMUB2,1360.0
JUN,UNK,1287.0
JUN,PGGHG,2235.0
JUN,ARHGAP18,1247.0
JUN,GALNT11,1553.0
JUN,CHMP7,1298.0
JUN,TGFBR2,1352.0
JUN,VIPAS39,1904.0
JUN,PRKAB1,1629.0
JUN,TPM4,1436.0
JUN,SLC30A5,1198.0
JUN,TRMT2A,1230.0
JUN,PAQR7,1690.0
JUN,IFNAR1,1486.0
JUN,SOCS5,1368.0
JUN,EBI3,2179.0
JUN,CYFIP1,1402.0
JUN,BIRC2,1253.0
JUN,EZR,1366.0
JUN,XAF1,1396.0
JUN,DUSP1,1174.0
JUN,ELMO2,1483.0
JUN,QARS,1281.0
JUN,RTP4,1598.0
JUN,PLIN3,1112.0
JUN,NAMPT,1208.0
JUN,MYADM,1495.0
JUN,HIPK1,1189.0
JUN,GBP7,1389.0
JUN,CYTIP,1277.0
JUN,UBAP1,1202.0
JUN,CDIP1,1307.0
JUN,ANXA2,1098.0
JUN,CYP4V3,1457.0
JUN,UBE2L6,1578.0
JUN,LGALS8,1659.0
JUN,GOSR2,1283.0
JUN,VAMP3,1068.0
JUN,ZFP386,1257.0
JUN,GALK2,1203.0
JUN,TFG,1049.0
JUN,TMC6,988.0
JUN,ILVBL,1116.0
JUN,RIC8A,1254.0
JUN,SH3BP5,1535.0
JUN,CTLA2B,1511.0
JUN,IPO4,1211.0
JUN,DEF8,1042.0
JUN,RANGAP1,1169.0
JUN,POT1A,880.0
JUN,GBP2,1571.0
JUN,TNIP3,1995.0
JUN,WDR13,940.0
JUN,NDEL1,1034.0
JUN,P2RX4,1047.0
JUN,GAA,1013.0
JUN,COPS8,918.0
JUN,BIRC3,2433.0
JUN,MS4A6B,1157.0
JUN,IL1R1,896.0
JUN,PHF11B,1924.0
JUN,OAT,1025.0
JUN,SFXN3,953.0
JUN,FZR1,875.0
JUN,SGMS1,1238.0
JUN,ERAP1,1366.0
JUN,OAS3,1310.0
JUN,EDC3,1113.0
JUN,NAE1,1432.0
JUN,ISG20,1004.0
JUN,WFDC17,1276.0
JUN,TOR4A,1017.0
JUN,PAFAH2,1022.0
JUN,HEATR5A,1884.0
JUN,FBXW5,1239.0
JUN,ARAP1,914.0
JUN,GOLPH3,1143.0
JUN,TOR3A,1064.0
JUN,LRMP,1028.0
JUN,NUBP2,665.0
JUN,HSD3B7,1146.0
JUN,PAK1,1681.0
JUN,DUSP6,1021.0
JUN,PTPN22,1140.0
JUN,AFG3L2,1998.0
JUN,KIF23,1197.0
JUN,TBC1D15,802.0
JUN,TMEM43,923.0
JUN,TNFRSF21,1022.0
JUN,HERPUD1,806.0
JUN,SMPDL3A,1052.0
JUN,AW549877,611.0
JUN,INPP5K,736.0
JUN,KPNA3,602.0
JUN,GSKIP,1029.0
JUN,TYROBP,866.0
JUN,YTHDF3,762.0
JUN,TRIM26,1031.0
JUN,ZFP655,841.0
JUN,CAST,1296.0
JUN,GEM,961.0
JUN,RGS1,963.0
JUN,CTSC,825.0
JUN,PARP10,1034.0
JUN,CALCRL,767.0
JUN,HMG20A,897.0
JUN,PCMTD1,830.0
JUN,CASP4,1709.0
JUN,ABCF3,787.0
JUN,CHKA,1012.0
JUN,ANKS3,810.0
JUN,IER2,1003.0
JUN,CLPTM1L,934.0
JUN,EXOC2,1991.0
JUN,STAT2,1095.0
JUN,AHCYL1,767.0
JUN,WDR45B,698.0
JUN,IDH1,1173.0
JUN,GNS,536.0
JUN,DUSP2,1495.0
JUN,TNFRSF1B,1222.0
JUN,ARID5A,869.0
JUN,TMEM30A,767.0
JUN,CHMP3,1561.0
JUN,ABTB1,738.0
JUN,KAT7,717.0
JUN,AMPD2,1038.0
JUN,TBXAS1,1094.0
JUN,DNAJC10,790.0
JUN,NBEAL2,965.0
JUN,S100A6,772.0
JUN,FOXRED1,1021.0
JUN,SCFD1,728.0
JUN,STK25,827.0
JUN,ZFP945,897.0
JUN,PNPLA8,791.0
JUN,RASA3,609.0
JUN,N4BP2L1,1519.0
JUN,AKNA,696.0
JUN,FAM136A,769.0
JUN,UBE2G2,635.0
JUN,TPP1,1246.0
JUN,ZFP715,898.0
JUN,CTSZ,1085.0
JUN,NCOA7,961.0
JUN,TBL3,863.0
JUN,BTBD9,883.0
JUN,LDHB,1073.0
JUN,SNRNP200,565.0
JUN,KCTD12,1017.0
JUN,ERLIN1,796.0
JUN,PITPNB,708.0
JUN,ADSSL1,863.0
JUN,CD53,822.0
JUN,CD69,1923.0
JUN,NT5C3,1029.0
JUN,POR,555.0
JUN,STRIP1,575.0
JUN,FBXL3,1490.0
JUN,ARL8B,444.0
JUN,MTREX,651.0
JUN,TIMM29,584.0
JUN,NADK,2080.0
JUN,USP8,518.0
JUN,STX5A,612.0
JUN,ZFP266,647.0
JUN,ARL6IP6,1672.0
JUN,DENND1C,757.0
JUN,RNF38,951.0
JUN,ABHD16A,712.0
JUN,ZFP62,594.0
JUN,ASAH1,1010.0
JUN,JUNB,703.0
JUN,CHORDC1,807.0
JUN,TOX4,590.0
JUN,MAPKAPK3,727.0
JUN,RAB32,1556.0
JUN,TARS,738.0
JUN,MYSM1,644.0
JUN,VPS33B,615.0
JUN,AIG1,1056.0
JUN,TRAPPC9,592.0
JUN,IRGM1,728.0
JUN,TES,1030.0
JUN,NFATC1,1256.0
JUN,CNOT10,522.0
JUN,PSMD5,453.0
JUN,ATP9B,515.0
JUN,PSEN1,741.0
JUN,RMND5A,863.0
JUN,COPG1,734.0
JUN,USP3,947.0
JUN,PAPSS1,546.0
JUN,IKBKB,609.0
JUN,BAP1,725.0
JUN,ANXA5,738.0
JUN,CDCA4,586.0
JUN,9530068E07RIK,591.0
JUN,SESN1,650.0
JUN,HBP1,764.0
JUN,DOK2,547.0
JUN,IMPACT,598.0
JUN,METTL7A1,772.0
JUN,CUL3,560.0
JUN,CTSS,680.0
JUN,PLAA,806.0
JUN,PROCR,925.0
JUN,SERPINA3G,1040.0
JUN,VPS26C,547.0
JUN,RNF14,1700.0
JUN,SAMD9L,1214.0
JUN,PHAX,540.0
JUN,LPCAT3,389.0
JUN,ELF4,617.0
JUN,MYO5A,611.0
JUN,RABIF,478.0
JUN,TFEC,790.0
JUN,ZUP1,778.0
JUN,PLEKHO2,790.0
JUN,FCHSD2,1345.0
JUN,CD82,534.0
JUN,FLCN,621.0
JUN,ARRDC1,644.0
JUN,RCBTB2,1183.0
JUN,D10WSU102E,512.0
JUN,PPCDC,448.0
JUN,ABI1,794.0
JUN,COPB2,633.0
JUN,DNPEP,493.0
JUN,ERLIN2,714.0
JUN,ITSN1,677.0
JUN,PPME1,458.0
JUN,ZFP35,480.0
JUN,GTF2H1,473.0
JUN,ANAPC2,444.0
JUN,FAM76B,559.0
JUN,RBM18,567.0
JUN,IRAK3,1390.0
JUN,UAP1L1,807.0
JUN,H2-M3,664.0
JUN,ZFP451,749.0
JUN,DCAF13,616.0
JUN,CYB5R1,653.0
JUN,IRF1,1312.0
JUN,CTNNA1,1039.0
JUN,CD300A,772.0
JUN,WDR75,396.0
JUN,SGPL1,738.0
JUN,DCAF11,517.0
JUN,GPCPD1,557.0
JUN,ABHD4,391.0
JUN,TRIM30A,614.0
JUN,ADO,473.0
JUN,MAP2K1,475.0
JUN,ACOX1,451.0
JUN,MSMO1,473.0
JUN,MEF2A,571.0
JUN,CYP51,620.0
JUN,REPIN1,680.0
JUN,B230219D22RIK,729.0
JUN,TOPORS,662.0
JUN,FAM120B,575.0
JUN,SERINC1,514.0
JUN,SDC4,1694.0
JUN,PQLC1,521.0
JUN,NMT2,436.0
JUN,HACD4,534.0
JUN,RASA4,573.0
JUN,PON2,391.0
JUN,AKTIP,542.0
JUN,WDR4,580.0
JUN,PIK3CG,574.0
JUN,FDFT1,484.0
JUN,SACM1L,806.0
JUN,RNF114,531.0
JUN,DMTF1,617.0
JUN,POLR2B,410.0
JUN,CDC42SE2,537.0
JUN,TVP23B,478.0
JUN,MINDY1,472.0
JUN,CRK,543.0
JUN,PSAT1,739.0
JUN,IFIH1,625.0
JUN,OXR1,447.0
JUN,MED16,385.0
JUN,CLN5,617.0
JUN,DENND2D,986.0
JUN,PACSIN2,864.0
JUN,PMPCA,583.0
JUN,DLST,610.0
JUN,BCAP29,615.0
JUN,CACFD1,570.0
JUN,NOP2,789.0
JUN,STX12,554.0
JUN,PPP6C,545.0
JUN,GMFB,625.0
JUN,ZFP512,360.0
JUN,USP37,399.0
JUN,SLC12A6,762.0
JUN,CEP70,1240.0
JUN,KLHL24,1088.0
JUN,TPST2,459.0
JUN,ENTPD5,625.0
JUN,USP4,321.0
JUN,UMPS,400.0
JUN,TBC1D5,511.0
JUN,CASP1,575.0
JUN,IER3,1480.0
JUN,LAPTM4B,405.0
JUN,DNAJC5,374.0
JUN,RNF13,710.0
JUN,TSPAN14,310.0
JUN,XPC,476.0
JUN,THUMPD3,381.0
JUN,WARS,597.0
JUN,RHOH,768.0
JUN,PWP1,543.0
JUN,EXOC3,584.0
JUN,XAB2,462.0
JUN,IRF9,449.0
JUN,ZMYM2,514.0
JUN,AFF4,555.0
JUN,DUS1L,319.0
JUN,METAP1,469.0
JUN,DHX58,324.0
JUN,YOD1,981.0
JUN,PSD4,546.0
JUN,CAPN5,752.0
JUN,PARP8,562.0
JUN,TERF2IP,509.0
JUN,LEPROT,761.0
JUN,ICAM1,1313.0
JUN,CALU,438.0
JUN,TMEM175,433.0
JUN,RHOT1,317.0
JUN,CYTH4,493.0
